status_change	rate_0	rate_1	rate_2	rate_3	rate_4	rate_5	rate_6	rate_7	rate_8	rate_9	rate_10	rate_11	rate_12	rate_13	rate_14	rate_15	rate_16	rate_17	rate_18	rate_19	rate_20	rate_21	rate_22	rate_23	rate_24	rate_25	rate_26	rate_27	rate_28	rate_29	rate_30	rate_31	rate_32	rate_33	rate_34	rate_35	rate_36	rate_37	rate_38	rate_39	rate_40	rate_41	rate_42	rate_43	rate_44	rate_45	rate_46	rate_47	rate_48	rate_49	rate_50	rate_51	rate_52	rate_53	rate_54	rate_55	rate_56	rate_57	rate_58	rate_59	rate_60	rate_61	rate_62	rate_63	rate_64	rate_65	rate_66	rate_67	rate_68	rate_69	rate_70	rate_71	rate_72	rate_73	rate_74	rate_75	rate_76	rate_77	rate_78	rate_79	rate_80	rate_81	rate_82	rate_83	rate_84	rate_85	rate_86	rate_87	rate_88	rate_89	rate_90	rate_91	rate_92	rate_93	rate_94	rate_95	rate_96	rate_97	rate_98	rate_99
EN->CR	0.00716884	0.00732913	0.00935573	0.00832405	0.00775236	0.01105285	0.00741659	0.00684211	0.00743438	0.00604141	0.00765683	0.00873295	0.00854810	0.00893452	0.00796443	0.00809630	0.00650321	0.00808451	0.00817761	0.00818720	0.00912916	0.00899377	0.00662023	0.00704668	0.00820513	0.00702493	0.00718075	0.00774866	0.00858871	0.00710810	0.00806224	0.00824782	0.00807314	0.00718322	0.00720447	0.00802618	0.00588424	0.00737175	0.00728441	0.00789918	0.00843058	0.00967012	0.00767769	0.00703357	0.00842283	0.00626174	0.00779119	0.00802922	0.00919912	0.00697155	0.00636090	0.00845636	0.00764477	0.00587284	0.00504520	0.00616277	0.00704942	0.00787270	0.00830628	0.00850776	0.00910223	0.01001876	0.00913281	0.00781959	0.00712710	0.00826767	0.00818040	0.00574850	0.00865252	0.00976302	0.00626441	0.00858412	0.00706160	0.00937155	0.00643603	0.00822191	0.00895820	0.00648053	0.00860365	0.00676370	0.00641246	0.00590065	0.00839062	0.00862629	0.00801265	0.00561484	0.00765879	0.00806259	0.00889715	0.00997725	0.00678742	0.00680183	0.00904049	0.00641071	0.00736390	0.00666779	0.00843373	0.00878313	0.01076456	0.00718724
EN->DD	0.00002125	0.00026847	0.00001464	0.00004168	0.00005724	0.00015942	0.00005797	0.00009819	0.00031768	0.00001156	0.00004366	0.00001552	0.00007136	0.00007924	0.00002076	0.00035231	0.00024047	0.00001131	0.00004399	0.00002691	0.00008344	0.00044472	0.00012283	0.00047603	0.00009973	0.00011995	0.00067999	0.00033530	0.00002620	0.00004090	0.00023257	0.00004718	0.00003770	0.00021935	0.00011995	0.00004232	0.00003510	0.00014621	0.00001980	0.00009404	0.00014813	0.00004765	0.00035247	0.00009434	0.00001571	0.00003947	0.00034747	0.00015043	0.00001948	0.00002158	0.00011163	0.00005712	0.00018339	0.00000188	0.00003437	0.00009184	0.00019514	0.00007083	0.00003684	0.00013706	0.00006989	0.00004937	0.00000650	0.00003265	0.00052258	0.00002662	0.00007778	0.00031295	0.00003111	0.00006932	0.00007000	0.00005102	0.00009961	0.00010141	0.00013739	0.00004559	0.00001030	0.00004083	0.00028029	0.00007656	0.00034505	0.00002684	0.00008562	0.00018896	0.00002247	0.00007725	0.00011722	0.00005197	0.00002178	0.00033479	0.00020275	0.00000914	0.00005773	0.00004222	0.00008193	0.00007294	0.00009309	0.00027998	0.00004031	0.00002053
EN->EX	0.00004348	0.00000401	0.00000006	0.00015101	0.00024366	0.00024583	0.00019946	0.00007414	0.00012525	0.00033195	0.00022846	0.00006016	0.00053579	0.00000000	0.00038488	0.00017718	0.00045791	0.00002207	0.00003049	0.00001562	0.00000095	0.00006429	0.00022270	0.00006979	0.00010620	0.00010473	0.00014450	0.00000869	0.00011848	0.00004333	0.00019787	0.00011152	0.00016968	0.00004988	0.00019580	0.00012505	0.00005536	0.00000067	0.00011992	0.00046895	0.00034849	0.00030002	0.00033483	0.00003730	0.00060052	0.00005925	0.00003660	0.00014661	0.00012894	0.00008682	0.00009852	0.00005607	0.00011896	0.00005057	0.00004781	0.00009909	0.00000000	0.00004133	0.00004887	0.00020240	0.00011990	0.00027264	0.00000000	0.00003515	0.00011921	0.00000000	0.00001554	0.00002893	0.00016230	0.00004894	0.00001109	0.00024360	0.00032015	0.00004739	0.00011272	0.00008498	0.00018643	0.00019212	0.00029183	0.00029334	0.00020413	0.00000000	0.00006997	0.00029701	0.00003284	0.00002972	0.00050482	0.00010787	0.00014867	0.00071227	0.00009220	0.00006808	0.00005213	0.00033441	0.00011297	0.00007809	0.00024273	0.00004176	0.00010779	0.00000001
CR->LC	0.00030092	0.00014028	0.00000180	0.00021858	0.00036353	0.00007116	0.00000213	0.00016001	0.00004461	0.00075602	0.00011162	0.00019927	0.00016505	0.00002283	0.00006652	0.00050161	0.00019293	0.00008010	0.00027548	0.00044151	0.00051334	0.00021694	0.00004614	0.00023681	0.00140063	0.00025180	0.00015364	0.00034732	0.00020991	0.00000098	0.00058701	0.00004868	0.00001014	0.00038892	0.00035007	0.00062328	0.00038377	0.00010637	0.00003726	0.00006402	0.00027646	0.00017589	0.00020139	0.00034847	0.00006016	0.00072983	0.00021742	0.00026532	0.00013504	0.00003211	0.00040665	0.00003498	0.00018042	0.00058047	0.00020226	0.00006278	0.00026118	0.00000310	0.00026810	0.00022389	0.00039646	0.00062055	0.00001530	0.00014806	0.00042019	0.00018263	0.00125432	0.00018735	0.00008614	0.00009470	0.00000342	0.00000157	0.00000186	0.00021647	0.00029003	0.00000344	0.00011713	0.00014661	0.00016288	0.00017137	0.00048777	0.00000417	0.00019759	0.00039695	0.00006769	0.00009245	0.00021981	0.00019849	0.00038685	0.00029291	0.00021686	0.00034598	0.00081071	0.00002952	0.00022365	0.00039496	0.00006853	0.00017876	0.00049681	0.00006098
CR->NT	0.00248696	0.00119674	0.00070976	0.00036834	0.00062693	0.00126733	0.00093625	0.00030236	0.00134802	0.00069169	0.00044241	0.00071192	0.00064216	0.00089458	0.00072288	0.00070134	0.00079206	0.00073878	0.00099878	0.00042204	0.00045953	0.00134379	0.00142612	0.00100137	0.00067428	0.00105824	0.00049919	0.00154530	0.00161214	0.00102260	0.00102735	0.00074497	0.00196686	0.00049732	0.00108887	0.00052583	0.00244468	0.00085162	0.00096120	0.00092114	0.00076623	0.00130023	0.00098085	0.00029408	0.00064758	0.00065474	0.00052323	0.00172032	0.00139425	0.00201797	0.00061477	0.00073539	0.00110997	0.00112457	0.00075344	0.00108678	0.00109616	0.00040262	0.00197491	0.00083450	0.00019207	0.00113790	0.00016113	0.00025561	0.00089733	0.00066011	0.00104922	0.00091773	0.00114755	0.00057546	0.00040463	0.00102751	0.00184290	0.00089813	0.00189479	0.00066552	0.00065212	0.00026467	0.00154087	0.00111252	0.00032721	0.00029333	0.00189035	0.00100152	0.00106238	0.00045369	0.00154328	0.00120419	0.00237004	0.00054454	0.00054607	0.00109835	0.00075738	0.00104017	0.00123882	0.00069218	0.00064113	0.00027163	0.00108072	0.00034143
CR->VU	0.00214677	0.00328513	0.00228790	0.00349580	0.00356969	0.00304396	0.00318659	0.00303187	0.00295197	0.00432224	0.00275702	0.00132650	0.00284318	0.00246198	0.00154209	0.00270036	0.00467141	0.00273515	0.00284826	0.00263590	0.00236371	0.00251943	0.00379414	0.00306484	0.00351848	0.00304652	0.00399736	0.00578056	0.00326734	0.00334162	0.00197380	0.00414955	0.00425362	0.00319030	0.00358112	0.00181646	0.00113252	0.00512717	0.00364171	0.00188357	0.00367487	0.00476592	0.00160461	0.00245847	0.00214285	0.00210820	0.00250382	0.00319239	0.00235926	0.00493435	0.00360327	0.00354473	0.00285582	0.00235218	0.00302206	0.00316409	0.00232016	0.00381368	0.00282962	0.00298442	0.00284737	0.00351065	0.00310508	0.00179143	0.00279846	0.00237252	0.00332833	0.00191749	0.00287636	0.00121061	0.00220436	0.00215330	0.00243197	0.00379936	0.00302678	0.00427513	0.00233757	0.00456303	0.00315648	0.00300204	0.00195293	0.00262728	0.00281174	0.00220013	0.00486742	0.00268052	0.00261654	0.00325985	0.00302380	0.00246939	0.00122353	0.00310846	0.00328201	0.00291460	0.00374408	0.00247919	0.00292510	0.00399438	0.00366891	0.00508584
CR->EN	0.01108833	0.01323165	0.01503723	0.01085419	0.01147903	0.01588995	0.01523065	0.01438410	0.01470723	0.01353257	0.01181653	0.01275423	0.01630620	0.01329432	0.01452089	0.01339985	0.01083348	0.01216869	0.01301998	0.01384337	0.01718757	0.01381537	0.01408064	0.01338258	0.01429422	0.01275359	0.00982677	0.00985521	0.01363097	0.01383403	0.01444842	0.01289168	0.01641848	0.00931358	0.01669321	0.01048318	0.01238511	0.01250668	0.01355741	0.01034071	0.01491112	0.01201737	0.01200736	0.01217779	0.01289668	0.01360221	0.01570233	0.01134638	0.01317881	0.01021170	0.01445100	0.01148613	0.01043318	0.01145631	0.01241564	0.01235534	0.01282788	0.01166017	0.01101449	0.01437883	0.01303158	0.01322085	0.01281823	0.01302479	0.01324124	0.01305314	0.01671821	0.01103132	0.01006858	0.01482540	0.01616314	0.01268196	0.01236064	0.01471832	0.01131849	0.01060192	0.01221002	0.01053103	0.00980207	0.01077039	0.01277483	0.01362330	0.01470482	0.01180982	0.01619274	0.01283684	0.01172755	0.01712892	0.01491509	0.01118852	0.02001228	0.01041437	0.01127805	0.01506461	0.01582105	0.01038027	0.01224172	0.01081607	0.01533877	0.01701274
CR->DD	0.00024050	0.00039806	0.00013186	0.00028841	0.00036837	0.00011570	0.00011650	0.00008330	0.00010470	0.00031306	0.00007125	0.00003801	0.00175025	0.00003225	0.00017319	0.00012204	0.00000217	0.00018208	0.00014442	0.00020362	0.00009060	0.00023244	0.00036998	0.00023821	0.00020624	0.00005778	0.00073588	0.00017693	0.00003476	0.00017327	0.00003710	0.00011393	0.00041375	0.00007305	0.00019883	0.00001144	0.00018404	0.00006319	0.00004952	0.00004000	0.00025680	0.00000078	0.00046841	0.00064037	0.00014096	0.00014897	0.00029876	0.00013032	0.00063131	0.00014726	0.00004370	0.00038267	0.00003623	0.00033307	0.00004729	0.00034978	0.00004006	0.00029146	0.00014635	0.00010263	0.00006705	0.00011676	0.00051647	0.00017763	0.00028933	0.00007060	0.00038933	0.00009094	0.00018752	0.00008082	0.00022365	0.00043189	0.00023502	0.00000501	0.00003783	0.00036629	0.00019288	0.00038004	0.00084880	0.00030432	0.00025498	0.00043141	0.00003199	0.00013928	0.00011613	0.00013603	0.00043512	0.00004389	0.00128744	0.00029826	0.00013616	0.00047912	0.00023406	0.00034224	0.00013993	0.00015096	0.00006199	0.00028691	0.00008961	0.00023589
CR->EX	0.00230749	0.00045474	0.00158878	0.00350488	0.00224111	0.00140725	0.00229710	0.00105256	0.00284706	0.00207526	0.00199211	0.00191059	0.00285641	0.00190018	0.00138704	0.00362186	0.00207339	0.00147406	0.00150082	0.00137746	0.00191737	0.00188595	0.00194474	0.00138976	0.00253916	0.00292982	0.00191587	0.00153895	0.00090764	0.00211934	0.00165056	0.00109927	0.00201186	0.00252033	0.00196631	0.00101435	0.00274185	0.00182804	0.00207499	0.00289593	0.00459858	0.00122061	0.00188140	0.00326642	0.00106611	0.00141131	0.00209896	0.00202937	0.00216903	0.00266295	0.00200873	0.00138854	0.00204371	0.00184037	0.00285803	0.00106791	0.00081327	0.00571124	0.00230048	0.00222105	0.00230686	0.00211914	0.00128558	0.00124037	0.00193820	0.00116969	0.00225350	0.00117336	0.00159365	0.00323603	0.00255385	0.00331250	0.00185039	0.00323311	0.00152428	0.00240017	0.00188493	0.00272206	0.00178600	0.00151781	0.00140443	0.00167086	0.00286724	0.00088428	0.00161398	0.00195685	0.00340327	0.00082028	0.00297873	0.00412196	0.00144114	0.00340694	0.00143587	0.00115487	0.00267263	0.00167020	0.00277343	0.00234424	0.00192909	0.00209894
DD->LC	0.00979725	0.00677576	0.01121979	0.01168971	0.00580102	0.00788824	0.00638329	0.00951543	0.00464012	0.00741131	0.00544948	0.00849384	0.00958679	0.00638903	0.01134509	0.00650299	0.00969785	0.01209824	0.00775696	0.00954590	0.00638977	0.00575752	0.01062300	0.00663752	0.00535879	0.00758786	0.00923196	0.01368778	0.01638143	0.01076730	0.00751733	0.00819804	0.00890647	0.00878640	0.01086040	0.00715160	0.00658815	0.00622828	0.01007070	0.00393582	0.00884412	0.00599704	0.00506432	0.00542508	0.01121061	0.01071043	0.00771207	0.00958194	0.00962039	0.00548985	0.00738397	0.01473467	0.00670191	0.00852343	0.01101948	0.00844752	0.00563309	0.01347393	0.00823790	0.00891288	0.00570101	0.00757388	0.01346007	0.01476823	0.00809547	0.00916281	0.00907347	0.00736571	0.00841474	0.00513858	0.00893704	0.00769663	0.00581109	0.00726123	0.01149036	0.01227374	0.00821648	0.01129665	0.00618497	0.01108842	0.00981768	0.01018131	0.00798356	0.00441620	0.01407706	0.00549092	0.00720589	0.00422935	0.00589785	0.00642299	0.00851452	0.00729668	0.00812860	0.00640438	0.00747730	0.00535453	0.01371126	0.01008345	0.00784222	0.00467249
DD->NT	0.01919448	0.01282795	0.01112994	0.01056109	0.00965576	0.01389548	0.01255291	0.01395928	0.01692809	0.01280805	0.01752271	0.01555225	0.01937720	0.01165496	0.00632565	0.01000869	0.01479814	0.01401660	0.00937632	0.02112547	0.00695022	0.01571863	0.00979508	0.01372118	0.01189946	0.01288112	0.01584375	0.01447108	0.01223038	0.01828033	0.01060134	0.01217897	0.01519075	0.00799625	0.01110783	0.00575268	0.01371247	0.01580801	0.00982003	0.01298221	0.01859894	0.01211073	0.01358969	0.01227234	0.01943246	0.00967809	0.01269751	0.01669792	0.01535471	0.01835315	0.02778042	0.00878948	0.00709608	0.02007046	0.01786462	0.01364550	0.01364414	0.01168629	0.00747334	0.01626050	0.01275264	0.01925343	0.01768599	0.01260244	0.01003020	0.02114064	0.00796494	0.00856713	0.00873765	0.01130596	0.01264341	0.01946834	0.01081327	0.01558368	0.01082467	0.01358084	0.01193277	0.01373068	0.01691023	0.01254686	0.01294771	0.01413159	0.00729107	0.00935106	0.01423159	0.01029236	0.01022003	0.00797355	0.00944960	0.01358343	0.02222186	0.01440425	0.01258272	0.01185931	0.00971053	0.01724819	0.00836960	0.00742318	0.01015236	0.01440588
DD->VU	0.00688277	0.00544465	0.00741969	0.00761913	0.00438883	0.00390662	0.00860152	0.00389568	0.00443058	0.00281841	0.00379032	0.00550345	0.00509970	0.00648955	0.01024677	0.00567766	0.00448121	0.00602873	0.00559977	0.00486445	0.01172066	0.00471889	0.00907456	0.00553529	0.00486999	0.00494383	0.00670330	0.00433361	0.00722468	0.00811791	0.00452620	0.01130166	0.00694528	0.00903974	0.00576302	0.00369520	0.00601114	0.00572322	0.00553970	0.00502047	0.00548832	0.00709659	0.00723808	0.00396943	0.00590154	0.00835004	0.00653631	0.00787141	0.00834286	0.00861169	0.00170406	0.00369020	0.00653594	0.00773105	0.00545824	0.00527554	0.00719332	0.00647035	0.01144582	0.01017083	0.00294790	0.00551807	0.00363319	0.00498721	0.00285985	0.00472033	0.00441709	0.00233829	0.00585604	0.00791784	0.00661580	0.00495579	0.00485885	0.00518784	0.00501800	0.00686096	0.00522005	0.00454493	0.00603550	0.00650613	0.00363214	0.00896024	0.00816528	0.00449975	0.00793981	0.00314189	0.00424993	0.00459162	0.00511897	0.00291730	0.00541571	0.00932270	0.00394035	0.00840410	0.00387432	0.00910078	0.00681074	0.00475225	0.00375187	0.00935076
DD->EN	0.00173700	0.00177900	0.00434979	0.00192691	0.00396458	0.00221706	0.00462466	0.00157061	0.00323649	0.00253738	0.00203004	0.00287063	0.00527253	0.00136083	0.00362520	0.00476405	0.00110792	0.00148581	0.00250040	0.00359820	0.00291706	0.00398616	0.00071752	0.00142358	0.00195754	0.00259243	0.00458383	0.00352521	0.00080358	0.00210120	0.00345938	0.00128307	0.00222880	0.00279194	0.00497554	0.00472947	0.01056851	0.00499239	0.00434434	0.00122927	0.00176320	0.00390501	0.00519158	0.00193279	0.00385604	0.00218767	0.00190944	0.00446998	0.00306734	0.00217459	0.00257426	0.00136880	0.00524286	0.00547047	0.00245191	0.00264278	0.00369539	0.00212556	0.00430313	0.00139697	0.00162890	0.00259417	0.00208885	0.00255549	0.00190619	0.00097612	0.00789102	0.00175655	0.00403676	0.00369629	0.00833111	0.00112516	0.00491808	0.00285378	0.00717509	0.00277360	0.00733403	0.00073542	0.00280438	0.00600305	0.00137316	0.00696430	0.00229422	0.00191232	0.00327451	0.00374749	0.00262880	0.00141429	0.00228184	0.00141204	0.00108189	0.00188257	0.00336206	0.00248181	0.00157506	0.00332883	0.00374370	0.00297766	0.00174216	0.00231780
DD->CR	0.00092960	0.00145290	0.00061919	0.00057515	0.00002528	0.00017455	0.00032096	0.00023752	0.00206011	0.00122834	0.00104620	0.00205403	0.00142258	0.00049164	0.00149404	0.00079123	0.00352704	0.00115492	0.00121502	0.00004198	0.00090609	0.00087050	0.00089910	0.00286844	0.00015176	0.00059392	0.00045901	0.00002263	0.00080478	0.00006672	0.00177597	0.00039232	0.00022170	0.00017546	0.00157698	0.00197168	0.00046099	0.00095624	0.00147726	0.00058804	0.00045410	0.00065684	0.00008119	0.00072920	0.00060567	0.00071132	0.00054167	0.00166762	0.00207568	0.00078865	0.00022459	0.00093410	0.00009053	0.00112561	0.00082597	0.00036895	0.00021589	0.00076530	0.00211692	0.00080556	0.00177846	0.00086100	0.00101739	0.00243383	0.00130656	0.00075516	0.00140401	0.00080645	0.00219853	0.00020041	0.00002797	0.00040917	0.00136351	0.00017911	0.00137191	0.00299306	0.00076927	0.00159414	0.00088528	0.00031501	0.00172646	0.00022663	0.00056833	0.00026848	0.00065734	0.00021533	0.00078744	0.00096900	0.00155830	0.00134210	0.00128694	0.00057634	0.00036698	0.00012715	0.00021594	0.00091646	0.00189540	0.00042130	0.00016873	0.00036331
DD->EX	0.00136380	0.00079730	0.00008220	0.00129445	0.00011319	0.00033240	0.00081239	0.00053503	0.00154678	0.00178711	0.00003037	0.00084250	0.00056728	0.00063928	0.00075113	0.00482210	0.00067395	0.00241134	0.00476290	0.00425018	0.00112684	0.00073003	0.00202566	0.00153731	0.00060361	0.00215033	0.00084851	0.00063562	0.00409557	0.00003043	0.00005165	0.00077425	0.00113673	0.00224198	0.00144454	0.00111002	0.00025344	0.00178752	0.00000940	0.00057050	0.00332539	0.00103008	0.00159576	0.00110244	0.00003212	0.00111035	0.00182290	0.00001146	0.00040331	0.00184642	0.00007821	0.00169619	0.00002590	0.00068024	0.00065305	0.00073819	0.00010185	0.00035226	0.00284070	0.00021733	0.00114753	0.00107954	0.00063867	0.00320115	0.00066720	0.00067442	0.00205521	0.00025434	0.00017113	0.00000540	0.00000591	0.00236626	0.00404197	0.00039458	0.00237526	0.00004519	0.00019961	0.00097563	0.00068634	0.00028756	0.00189696	0.00071232	0.00086579	0.00166717	0.00032381	0.00015318	0.00199843	0.00034028	0.00182137	0.00062094	0.00092634	0.00082619	0.00163041	0.00087675	0.00377716	0.00095331	0.00185956	0.00192015	0.00111850	0.00114227
EX->LC	0.02539082	0.04248902	0.00520361	0.02639755	0.00698940	0.02037224	0.01459431	0.00822639	0.01237996	0.03028529	0.02087540	0.01645379	0.02421528	0.01270208	0.01722656	0.01013364	0.00666576	0.00391260	0.01194975	0.00177133	0.01167358	0.04819919	0.00914843	0.00994203	0.00214467	0.01175224	0.02731195	0.00526845	0.07846081	0.00881214	0.03216896	0.00546184	0.03360183	0.01041279	0.00730442	0.00122354	0.02295296	0.00428882	0.02358837	0.02592381	0.00260195	0.02244533	0.00769545	0.00055342	0.01935938	0.01024504	0.00104144	0.02249914	0.01495342	0.03673820	0.03955397	0.01688194	0.07329020	0.00593257	0.03172783	0.02790858	0.01200409	0.02721668	0.03121002	0.01727463	0.01624081	0.00039430	0.02069421	0.04251288	0.00252510	0.01731790	0.00562864	0.00510406	0.00783589	0.05204512	0.05101348	0.00835121	0.02445195	0.00633843	0.03880447	0.02345234	0.00923962	0.00538824	0.00015656	0.01772738	0.01181665	0.04123769	0.02614637	0.02491885	0.00044308	0.01150340	0.01529586	0.00366253	0.04806115	0.00392563	0.03423124	0.01727684	0.01558239	0.02077789	0.10356866	0.00028015	0.00098737	0.03013889	0.00906751	0.02740523
EX->NT	0.01214108	0.00359585	0.02161411	0.01393245	0.01860626	0.00701905	0.02166867	0.00099141	0.00802008	0.02009965	0.01006893	0.00653062	0.03865312	0.12247892	0.01071613	0.03756727	0.01126614	0.01102520	0.02059694	0.02212458	0.01008872	0.02269310	0.01163610	0.00579281	0.04506491	0.08382866	0.01060202	0.00743325	0.02454373	0.02060625	0.02923117	0.01563506	0.03302276	0.00809756	0.05319847	0.00839717	0.03948943	0.01440758	0.01151604	0.00473285	0.02332909	0.01972749	0.02992040	0.01272691	0.00225682	0.00216932	0.00793513	0.00845153	0.00019378	0.01527953	0.00467891	0.01249973	0.02469978	0.02560828	0.00892363	0.01245919	0.02263323	0.00672674	0.00363344	0.00702796	0.02058298	0.01701676	0.01369091	0.03067840	0.03153820	0.01646414	0.03554566	0.02789045	0.00086819	0.01879347	0.00413739	0.03501430	0.00036739	0.00714679	0.00409493	0.01009090	0.00181399	0.03208084	0.03113797	0.00743002	0.01315287	0.02539286	0.01383317	0.01813872	0.01831741	0.00528780	0.00476063	0.07019653	0.00766969	0.01626174	0.00749759	0.01247672	0.01358536	0.01795917	0.01152508	0.01253585	0.00489404	0.08330188	0.02025602	0.03308712
EX->VU	0.01767678	0.00320208	0.00168497	0.00075500	0.00225006	0.00326201	0.00234549	0.00351993	0.01428214	0.01433910	0.01859867	0.00076348	0.07106593	0.02969800	0.01312453	0.00179863	0.00663331	0.00116627	0.01630696	0.00731136	0.00235481	0.01979327	0.00054178	0.01085572	0.00091414	0.10869680	0.01943932	0.01172771	0.00098119	0.02514687	0.00321802	0.04492948	0.00023529	0.03590772	0.02126304	0.00213913	0.00470620	0.00985093	0.00934242	0.01806030	0.00053096	0.02118378	0.01531078	0.00260906	0.04508790	0.02169106	0.01007934	0.01299491	0.00074900	0.01126891	0.00508231	0.01786166	0.00518783	0.00502494	0.03906707	0.00862107	0.00218609	0.02685200	0.04073179	0.00221046	0.01448023	0.00730142	0.00052476	0.01800994	0.02375715	0.01394919	0.00029549	0.00265734	0.02723956	0.00807176	0.00630461	0.00672908	0.00671237	0.02712772	0.01352876	0.00838093	0.01773896	0.01609297	0.01505456	0.02442971	0.05778475	0.00629487	0.01706398	0.00516730	0.00965731	0.00788110	0.00092988	0.12656578	0.02330397	0.00243677	0.00278711	0.00019777	0.03256439	0.01000415	0.00791205	0.03311115	0.03564065	0.00094747	0.01267490	0.02466591
EX->EN	0.02009431	0.00026064	0.00499624	0.07670469	0.02113021	0.00582417	0.01047754	0.00419228	0.02640187	0.03962880	0.01346597	0.01152435	0.00709114	0.02043090	0.00379978	0.00044255	0.00541505	0.00125607	0.04923355	0.03198815	0.00450914	0.01987425	0.02297523	0.00058217	0.00454733	0.02556892	0.01570509	0.03781761	0.03314169	0.00923101	0.01272997	0.01517813	0.00260499	0.01663169	0.00122170	0.00677377	0.01091543	0.01075889	0.00652166	0.00489452	0.00039377	0.02020031	0.01540093	0.00003802	0.00206123	0.00122339	0.00160633	0.01493722	0.00353605	0.06490539	0.01209785	0.01309984	0.00030420	0.01154375	0.04671587	0.01094001	0.00996875	0.02560234	0.02071830	0.02719267	0.00999338	0.00554031	0.00963646	0.04446746	0.03028629	0.00382981	0.01105159	0.04120774	0.00383266	0.02197145	0.02277130	0.01113419	0.00115705	0.00617282	0.01667137	0.03533469	0.08176916	0.03834598	0.00004420	0.02201721	0.00268238	0.01730135	0.04058522	0.02992941	0.07003931	0.00629397	0.00630889	0.01200969	0.00006396	0.03900746	0.00424812	0.07897185	0.00889886	0.01226041	0.01012350	0.04586271	0.00277198	0.00066759	0.00958015	0.03326985
EX->CR	0.07200402	0.12569547	0.05957374	0.03944496	0.01598369	0.03296730	0.07231616	0.03851366	0.07710410	0.04332285	0.11450707	0.18118728	0.02610067	0.01027712	0.06872374	0.02789536	0.03306123	0.09242202	0.01273590	0.07538889	0.04371740	0.07845535	0.08232773	0.05595571	0.07125925	0.09856508	0.17431241	0.03556350	0.02349418	0.05615574	0.04068346	0.01310067	0.04482146	0.03101716	0.02279409	0.02887184	0.02411111	0.02432367	0.04783675	0.01963111	0.02491703	0.03541768	0.17040765	0.05418900	0.04491477	0.04041768	0.03187838	0.04843720	0.03023011	0.03780823	0.02565817	0.09384974	0.07124175	0.02488759	0.05959848	0.05371425	0.02679049	0.06743473	0.02785597	0.13075840	0.04834886	0.07810824	0.02909360	0.01985759	0.07550742	0.16428542	0.04248336	0.04532631	0.01622686	0.06466155	0.04662466	0.02846301	0.05408123	0.02020502	0.03244623	0.07633288	0.01662560	0.07289046	0.02190016	0.03927956	0.02473923	0.07986402	0.06344854	0.09647827	0.10093518	0.08204122	0.06800392	0.05207035	0.04540097	0.01805789	0.07881569	0.04876239	0.05850169	0.06957437	0.04089410	0.02633024	0.02730208	0.11110059	0.01387945	0.03451010
EX->DD	0.04513824	0.05364925	0.01235047	0.02560739	0.04744273	0.01943878	0.00420436	0.03572930	0.00487443	0.01221128	0.02494473	0.01764350	0.02113607	0.04064373	0.02553282	0.00371899	0.00075014	0.01472151	0.01926015	0.02433469	0.01419223	0.03218564	0.02605509	0.02584470	0.03021965	0.02558535	0.00606224	0.00720881	0.01486988	0.01698941	0.02425198	0.00096051	0.05386134	0.00822201	0.02684124	0.01642584	0.00394719	0.01585270	0.02843758	0.00663351	0.00514517	0.03593730	0.01360539	0.00172881	0.01087708	0.00438547	0.04891695	0.05278996	0.04115936	0.00054367	0.01715028	0.03195084	0.03933945	0.00893324	0.01932925	0.01001715	0.04536067	0.00973125	0.02857485	0.00354972	0.05710022	0.01059529	0.01684373	0.00246849	0.03976952	0.00093431	0.01676524	0.00569481	0.01161193	0.00468123	0.04207706	0.01713740	0.00778371	0.03099383	0.00567809	0.00939059	0.00464797	0.01936800	0.04638827	0.03272175	0.01792654	0.02281046	0.02259053	0.02306559	0.00351519	0.02432293	0.06809249	0.02322307	0.00120818	0.03320750	0.00841095	0.01285861	0.00393081	0.00643430	0.03489597	0.01901706	0.00906034	0.02490831	0.00531845	0.01992770
