species	rate_e_mean	rate_e_lower	rate_e_upper	simulated_p_e_in_100_years
Sporathraupis cyanocephala	0.00001710	0.00000958	0.00002520	0.00160000
Sporophila albogularis	0.00002130	0.00001244	0.00003095	0.00200000
Sporophila americana	0.00001986	0.00001141	0.00002880	0.00190000
Sporophila angolensis	0.00001990	0.00001120	0.00002875	0.00190000
Sporophila ardesiaca	0.00001714	0.00000945	0.00002531	0.00160000
Sporophila atrirostris	0.00003511	0.00002373	0.00004688	0.00340000
Sporophila beltoni	0.00024220	0.00021216	0.00027411	0.02390000
Sporophila bouvreuil	0.00001790	0.00000998	0.00002645	0.00170000
Sporophila bouvronides	0.00001509	0.00000792	0.00002288	0.00140000
Sporophila caerulescens	0.00001619	0.00000865	0.00002403	0.00150000
Sporophila castaneiventris	0.00003290	0.00002199	0.00004442	0.00320000
Sporophila cinnamomea	0.00028358	0.00025024	0.00031618	0.02800000
Sporophila collaris	0.00002212	0.00001305	0.00003135	0.00210000
Sporophila corvina	0.00001881	0.00001068	0.00002740	0.00180000
Sporophila crassirostris	0.00002492	0.00001566	0.00003512	0.00240000
Sporophila falcirostris	0.00024009	0.00020829	0.00026945	0.02370000
Sporophila fringilloides	0.00002607	0.00001655	0.00003688	0.00250000
Sporophila frontalis	0.00029738	0.00026366	0.00033258	0.02930000
Sporophila funerea	0.00002303	0.00001407	0.00003207	0.00220000
Sporophila hypochroma	0.00012210	0.00010052	0.00014353	0.01210000
Sporophila hypoxantha	0.00002300	0.00001390	0.00003254	0.00220000
Sporophila iberaensis	0.00067859	0.00062509	0.00072830	0.06590000
Sporophila intermedia	0.00003084	0.00002052	0.00004209	0.00300000
Sporophila leucoptera	0.00002113	0.00001235	0.00003006	0.00200000
Sporophila lineola	0.00002482	0.00001516	0.00003425	0.00240000
Sporophila luctuosa	0.00002799	0.00001799	0.00003870	0.00270000
Sporophila maximiliani	0.00059933	0.00054871	0.00064565	0.05830000
Sporophila melanogaster	0.00013247	0.00011101	0.00015599	0.01310000
Sporophila minuta	0.00001811	0.00001013	0.00002653	0.00170000
Sporophila morelleti	0.00001795	0.00001041	0.00002670	0.00170000
Sporophila murallae	0.00002419	0.00001468	0.00003363	0.00230000
Sporophila nigricollis	0.00002398	0.00001470	0.00003362	0.00230000
Sporophila nigrorufa	0.00026766	0.00023523	0.00029983	0.02640000
Sporophila nuttingi	0.00002318	0.00001420	0.00003307	0.00220000
Sporophila ophthalmica	0.00001911	0.00001101	0.00002756	0.00180000
Sporophila palustris	0.00061449	0.00056424	0.00066170	0.05990000
Sporophila peruviana	0.00002112	0.00001248	0.00003020	0.00200000
Sporophila pileata	0.00002724	0.00001698	0.00003756	0.00260000
Sporophila plumbea	0.00002508	0.00001584	0.00003543	0.00240000
Sporophila ruficollis	0.00013783	0.00011536	0.00016096	0.01360000
Sporophila schistacea	0.00003325	0.00002274	0.00004506	0.00320000
Sporophila simplex	0.00002411	0.00001524	0.00003433	0.00230000
Sporophila telasco	0.00002803	0.00001817	0.00003844	0.00270000
Sporophila torqueola	0.00003102	0.00002046	0.00004217	0.00300000
Sporopipes frontalis	0.00001697	0.00000897	0.00002502	0.00160000
Sporopipes squamifrons	0.00002012	0.00001190	0.00002943	0.00190000
Stachyris grammiceps	0.00011126	0.00009037	0.00013135	0.01100000
Stachyris herberti	0.00002215	0.00001376	0.00003197	0.00210000
Stachyris humei	0.00011539	0.00009516	0.00013652	0.01140000
Stachyris leucotis	0.00010441	0.00008551	0.00012552	0.01030000
Stachyris maculata	0.00010736	0.00008719	0.00012793	0.01060000
Stachyris nigriceps	0.00002108	0.00001269	0.00002997	0.00200000
Stachyris nigricollis	0.00011752	0.00009662	0.00013888	0.01160000
Stachyris nonggangensis	0.00024954	0.00021819	0.00028110	0.02460000
Stachyris oglei	0.00025354	0.00022132	0.00028298	0.02500000
Stachyris poliocephala	0.00002101	0.00001226	0.00002978	0.00200000
Stachyris roberti	0.00010933	0.00008925	0.00012945	0.01080000
Stachyris strialata	0.00002011	0.00001182	0.00002941	0.00190000
Stachyris thoracica	0.00002721	0.00001732	0.00003758	0.00260000
Stactolaema anchietae	0.00002013	0.00001206	0.00002944	0.00190000
Stactolaema leucogrammica	0.00002708	0.00001747	0.00003743	0.00260000
Stactolaema leucotis	0.00002521	0.00001586	0.00003556	0.00240000
Stactolaema whytii	0.00001576	0.00000805	0.00002357	0.00150000
Stagonopleura bella	0.00001872	0.00001100	0.00002747	0.00180000
Stagonopleura guttata	0.00002170	0.00001303	0.00003109	0.00210000
Stagonopleura oculata	0.00002309	0.00001379	0.00003258	0.00220000
Starnoenas cyanocephala	0.00064738	0.00059893	0.00070077	0.06290000
Steatornis caripensis	0.00001095	0.00000471	0.00001724	0.00100000
Steganopus tricolor	0.00002119	0.00001226	0.00003010	0.00200000
Stelgidillas gracilirostris	0.00002398	0.00001455	0.00003321	0.00230000
Stelgidopteryx ridgwayi	0.00002201	0.00001352	0.00003119	0.00210000
Stelgidopteryx ruficollis	0.00001510	0.00000820	0.00002327	0.00140000
Stelgidopteryx serripennis	0.00002117	0.00001235	0.00003000	0.00200000
Stenostira scita	0.00001488	0.00000763	0.00002248	0.00140000
Stephanoaetus coronatus	0.00010426	0.00008451	0.00012445	0.01030000
Stephanophorus diadematus	0.00002022	0.00001177	0.00002877	0.00190000
Stephanoxis lalandi	0.00002706	0.00001744	0.00003733	0.00260000
Stephanoxis loddigesii	0.00001604	0.00000845	0.00002382	0.00150000
Stercorarius longicaudus	0.00002615	0.00001680	0.00003650	0.00250000
Stercorarius parasiticus	0.00002226	0.00001357	0.00003169	0.00210000
Stercorarius pomarinus	0.00002994	0.00001974	0.00004113	0.00290000
Sterna acuticauda	0.00066970	0.00061967	0.00072044	0.06500000
Sterna aurantia	0.00013303	0.00011076	0.00015596	0.01310000
Sterna dougallii	0.00002191	0.00001339	0.00003121	0.00210000
Sterna forsteri	0.00001295	0.00000667	0.00002017	0.00120000
Sterna hirundinacea	0.00001712	0.00000968	0.00002538	0.00160000
Sterna hirundo	0.00002389	0.00001492	0.00003411	0.00230000
Sterna paradisaea	0.00001677	0.00000926	0.00002504	0.00160000
Sterna repressa	0.00002498	0.00001522	0.00003448	0.00240000
Sterna striata	0.00011778	0.00009665	0.00013893	0.01160000
Sterna sumatrana	0.00001477	0.00000776	0.00002267	0.00140000
Sterna trudeaui	0.00002413	0.00001463	0.00003337	0.00230000
Sterna virgata	0.00011236	0.00009228	0.00013352	0.01110000
Sterna vittata	0.00002191	0.00001321	0.00003123	0.00210000
Sternoclyta cyanopectus	0.00001677	0.00000904	0.00002477	0.00160000
Sternula albifrons	0.00002393	0.00001447	0.00003325	0.00230000
Sternula antillarum	0.00002197	0.00001362	0.00003153	0.00210000
Sternula balaenarum	0.00028216	0.00025024	0.00031505	0.02780000
Sternula lorata	0.00063930	0.00058824	0.00068711	0.06220000
Sternula nereis	0.00027905	0.00024738	0.00031142	0.02750000
Sternula saundersi	0.00001994	0.00001159	0.00002880	0.00190000
Sternula superciliaris	0.00002922	0.00001930	0.00004059	0.00280000
Sterrhoptilus capitalis	0.00002975	0.00001977	0.00004109	0.00290000
Sterrhoptilus dennistouni	0.00010125	0.00008207	0.00012066	0.01000000
Sterrhoptilus nigrocapitatus	0.00002509	0.00001616	0.00003513	0.00240000
Stictonetta naevosa	0.00001992	0.00001167	0.00002865	0.00190000
Stigmatura bahiae	0.00001910	0.00001010	0.00002775	0.00180000
Stigmatura budytoides	0.00002004	0.00001166	0.00002851	0.00190000
Stigmatura napensis	0.00002286	0.00001391	0.00003230	0.00220000
Stiltia isabella	0.00002488	0.00001575	0.00003481	0.00240000
Stiphrornis erythrothorax	0.00001889	0.00001076	0.00002732	0.00180000
Stiphrornis pyrrholaemus	0.00010836	0.00008917	0.00012984	0.01070000
Stiphrornis xanthogaster	0.00001602	0.00000831	0.00002380	0.00150000
Stipiturus malachurus	0.00002219	0.00001344	0.00003126	0.00210000
Stipiturus mallee	0.00060904	0.00056014	0.00065765	0.05930000
Stipiturus ruficeps	0.00002506	0.00001600	0.00003496	0.00240000
Stizorhina finschi	0.00001704	0.00000942	0.00002468	0.00160000
Stizorhina fraseri	0.00002275	0.00001370	0.00003182	0.00220000
Stomiopera flava	0.00002217	0.00001395	0.00003192	0.00210000
Stomiopera unicolor	0.00002597	0.00001632	0.00003617	0.00250000
Strepera fuliginosa	0.00002923	0.00001907	0.00003985	0.00280000
Strepera graculina	0.00002519	0.00001608	0.00003550	0.00240000
Strepera versicolor	0.00002110	0.00001276	0.00003031	0.00200000
Streptocitta albertinae	0.00011540	0.00009532	0.00013724	0.01140000
Streptocitta albicollis	0.00002388	0.00001482	0.00003418	0.00230000
Streptocitta torquata	0.00002499	0.00001530	0.00003504	0.00240000
Streptopelia bitorquata	0.00002090	0.00001238	0.00003004	0.00200000
Streptopelia capicola	0.00002100	0.00001244	0.00003057	0.00200000
Streptopelia decaocto	0.00002206	0.00001354	0.00003153	0.00210000
Streptopelia decipiens	0.00002098	0.00001276	0.00002984	0.00200000
Streptopelia dusumieri	0.00024847	0.00021840	0.00028020	0.02450000
Streptopelia hypopyrrha	0.00001689	0.00000952	0.00002497	0.00160000
Streptopelia lugens	0.00002003	0.00001167	0.00002901	0.00190000
Streptopelia orientalis	0.00003202	0.00002111	0.00004378	0.00310000
Streptopelia reichenowi	0.00012049	0.00009942	0.00014303	0.01190000
Streptopelia roseogrisea	0.00002105	0.00001259	0.00003035	0.00200000
Streptopelia semitorquata	0.00002292	0.00001378	0.00003232	0.00220000
Streptopelia tranquebarica	0.00002702	0.00001751	0.00003687	0.00260000
Streptopelia turtur	0.00028358	0.00025228	0.00031835	0.02800000
Streptopelia vinacea	0.00001916	0.00001070	0.00002773	0.00180000
Streptopelia xanthocycla	0.00001605	0.00000825	0.00002381	0.00150000
Streptoprocne biscutata	0.00001517	0.00000801	0.00002256	0.00140000
Streptoprocne phelpsi	0.00001815	0.00001038	0.00002674	0.00170000
Streptoprocne rutila	0.00002199	0.00001337	0.00003101	0.00210000
Streptoprocne semicollaris	0.00002001	0.00001180	0.00002918	0.00190000
Streptoprocne zonaris	0.00002496	0.00001563	0.00003493	0.00240000
Stresemannia bougainvillei	0.00002312	0.00001395	0.00003223	0.00220000
Strigops habroptila	0.00239946	0.00229610	0.00250302	0.21090000
Strix aluco	0.00002604	0.00001688	0.00003587	0.00250000
Strix butleri	0.00022603	0.00019599	0.00025492	0.02230000
Strix chacoensis	0.00011041	0.00009089	0.00013131	0.01090000
Strix fulvescens	0.00002094	0.00001244	0.00003049	0.00200000
Strix hadorami	0.00002205	0.00001347	0.00003146	0.00210000
Strix hylophila	0.00010335	0.00008403	0.00012345	0.01020000
Strix leptogrammica	0.00003216	0.00002185	0.00004339	0.00310000
Strix nebulosa	0.00002502	0.00001582	0.00003516	0.00240000
Strix nivicolum	0.00001781	0.00001022	0.00002600	0.00170000
Strix occidentalis	0.00010621	0.00008718	0.00012794	0.01050000
Strix ocellata	0.00002900	0.00001890	0.00003993	0.00280000
Strix rufipes	0.00002889	0.00001884	0.00003971	0.00280000
Strix seloputo	0.00002395	0.00001474	0.00003372	0.00230000
Strix uralensis	0.00002284	0.00001425	0.00003218	0.00220000
Strix varia	0.00002304	0.00001391	0.00003264	0.00220000
Strix woodfordii	0.00002496	0.00001580	0.00003443	0.00240000
Struthidea cinerea	0.00002006	0.00001143	0.00002910	0.00190000
Struthio camelus	0.00002508	0.00001618	0.00003575	0.00240000
Struthio molybdophanes	0.00027391	0.00024222	0.00030755	0.02700000
Sturnella magna	0.00010735	0.00008695	0.00012711	0.01060000
Sturnella neglecta	0.00002003	0.00001174	0.00002896	0.00190000
Sturnia erythropygia	0.00001510	0.00000822	0.00002294	0.00140000
Sturnia malabarica	0.00002211	0.00001345	0.00003166	0.00210000
Sturnia pagodarum	0.00002708	0.00001744	0.00003713	0.00260000
Sturnia sinensis	0.00001681	0.00000914	0.00002516	0.00160000
Sturnornis albofrontatus	0.00028086	0.00024839	0.00031450	0.02770000
Sturnus unicolor	0.00001711	0.00000931	0.00002510	0.00160000
Sturnus vulgaris	0.00002295	0.00001393	0.00003224	0.00220000
Sublegatus arenarum	0.00001584	0.00000862	0.00002340	0.00150000
Sublegatus modestus	0.00002309	0.00001406	0.00003269	0.00220000
Sublegatus obscurior	0.00002215	0.00001315	0.00003183	0.00210000
Sugomel nigrum	0.00001720	0.00000974	0.00002546	0.00160000
Suiriri affinis	0.00012790	0.00010612	0.00015041	0.01260000
Suiriri suiriri	0.00001785	0.00001009	0.00002582	0.00170000
Sula dactylatra	0.00001987	0.00001185	0.00002892	0.00190000
Sula granti	0.00002086	0.00001268	0.00003037	0.00200000
Sula leucogaster	0.00002410	0.00001441	0.00003343	0.00230000
Sula nebouxii	0.00002385	0.00001496	0.00003349	0.00230000
Sula sula	0.00002006	0.00001149	0.00002883	0.00190000
Sula variegata	0.00002610	0.00001653	0.00003613	0.00250000
Surnia ulula	0.00001785	0.00001043	0.00002645	0.00170000
Surniculus dicruroides	0.00002803	0.00001852	0.00003878	0.00270000
Surniculus lugubris	0.00002295	0.00001414	0.00003261	0.00220000
Surniculus musschenbroeki	0.00002393	0.00001483	0.00003338	0.00230000
Surniculus velutinus	0.00001796	0.00001016	0.00002613	0.00170000
Suthora fulvifrons	0.00002598	0.00001648	0.00003651	0.00250000
Suthora nipalensis	0.00001588	0.00000903	0.00002375	0.00150000
Suthora verreauxi	0.00002214	0.00001367	0.00003141	0.00210000
Swynnertonia swynnertoni	0.00025540	0.00022479	0.00028798	0.02520000
Sylvia abyssinica	0.00002886	0.00001874	0.00003947	0.00280000
Sylvia atricapilla	0.00002879	0.00001892	0.00003985	0.00280000
Sylvia atriceps	0.00002190	0.00001338	0.00003085	0.00210000
Sylvia balearica	0.00002595	0.00001671	0.00003627	0.00250000
Sylvia boehmi	0.00002303	0.00001404	0.00003245	0.00220000
Sylvia borin	0.00002463	0.00001560	0.00003460	0.00240000
Sylvia buryi	0.00009831	0.00007940	0.00011811	0.00970000
Sylvia cantillans	0.00002807	0.00001779	0.00003831	0.00270000
Sylvia communis	0.00001490	0.00000815	0.00002257	0.00140000
Sylvia conspicillata	0.00002116	0.00001249	0.00003036	0.00200000
Sylvia crassirostris	0.00001700	0.00000956	0.00002530	0.00160000
Sylvia curruca	0.00002479	0.00001543	0.00003476	0.00240000
Sylvia deserti	0.00002294	0.00001444	0.00003286	0.00220000
Sylvia deserticola	0.00002204	0.00001317	0.00003134	0.00210000
Sylvia dohrni	0.00002315	0.00001421	0.00003260	0.00220000
Sylvia hortensis	0.00002419	0.00001504	0.00003365	0.00230000
Sylvia layardi	0.00002513	0.00001587	0.00003510	0.00240000
Sylvia leucomelaena	0.00002417	0.00001455	0.00003375	0.00230000
Sylvia lugens	0.00002295	0.00001392	0.00003264	0.00220000
Sylvia melanocephala	0.00001814	0.00001021	0.00002636	0.00170000
Sylvia melanothorax	0.00002599	0.00001658	0.00003586	0.00250000
Sylvia mystacea	0.00002417	0.00001459	0.00003381	0.00230000
Sylvia nana	0.00001391	0.00000707	0.00002125	0.00130000
Sylvia nigricapillus	0.00026452	0.00023201	0.00029584	0.02610000
Sylvia nisoria	0.00002090	0.00001217	0.00003013	0.00200000
Sylvia ruppeli	0.00002094	0.00001280	0.00003014	0.00200000
Sylvia sarda	0.00002295	0.00001452	0.00003270	0.00220000
Sylvia subalpina	0.00003013	0.00001965	0.00004103	0.00290000
Sylvia subcoerulea	0.00002302	0.00001419	0.00003313	0.00220000
Sylvia undata	0.00011564	0.00009496	0.00013656	0.01150000
Sylvietta brachyura	0.00001918	0.00001084	0.00002734	0.00180000
Sylvietta chapini	0.00240501	0.00230038	0.00250449	0.21110000
Sylvietta denti	0.00002500	0.00001522	0.00003466	0.00240000
Sylvietta isabellina	0.00002098	0.00001216	0.00003005	0.00200000
Sylvietta leucophrys	0.00002309	0.00001412	0.00003269	0.00220000
Sylvietta leucopsis	0.00002781	0.00001789	0.00003859	0.00270000
Sylvietta philippae	0.00021820	0.00018977	0.00024725	0.02150000
Sylvietta rufescens	0.00002308	0.00001362	0.00003251	0.00220000
Sylvietta ruficapilla	0.00002312	0.00001441	0.00003277	0.00220000
Sylvietta virens	0.00001893	0.00001049	0.00002760	0.00180000
Sylvietta whytii	0.00001595	0.00000846	0.00002404	0.00150000
Sylviorthorhynchus desmurii	0.00002925	0.00001887	0.00003981	0.00280000
Sylviorthorhynchus yanacensis	0.00010624	0.00008701	0.00012702	0.01050000
Sylviparus modestus	0.00002539	0.00001630	0.00003535	0.00240000
Syma megarhyncha	0.00002306	0.00001378	0.00003233	0.00220000
Syma torotoro	0.00002918	0.00001903	0.00004032	0.00280000
Symposiachrus ateralbus	0.00028233	0.00025058	0.00031634	0.02780000
Symposiachrus axillaris	0.00002204	0.00001307	0.00003136	0.00210000
Symposiachrus barbatus	0.00012057	0.00009932	0.00014189	0.01190000
Symposiachrus boanensis	0.00242483	0.00232339	0.00252521	0.21270000
Symposiachrus brehmii	0.00062993	0.00058012	0.00068022	0.06130000
Symposiachrus browni	0.00009625	0.00007765	0.00011595	0.00950000
Symposiachrus everetti	0.00059801	0.00054904	0.00064603	0.05830000
Symposiachrus guttula	0.00002781	0.00001806	0.00003841	0.00270000
Symposiachrus infelix	0.00011471	0.00009478	0.00013702	0.01130000
Symposiachrus julianae	0.00025875	0.00022611	0.00028904	0.02550000
Symposiachrus leucurus	0.00011059	0.00009101	0.00013220	0.01090000
Symposiachrus loricatus	0.00002101	0.00001256	0.00003001	0.00200000
Symposiachrus malaitae	0.00012571	0.00010562	0.00014890	0.01240000
Symposiachrus manadensis	0.00002296	0.00001453	0.00003263	0.00220000
Symposiachrus menckei	0.00009617	0.00007737	0.00011570	0.00950000
Symposiachrus mundus	0.00002206	0.00001338	0.00003066	0.00210000
Symposiachrus rubiensis	0.00001804	0.00001035	0.00002651	0.00170000
Symposiachrus sacerdotum	0.00062290	0.00057234	0.00067153	0.06060000
Symposiachrus trivirgatus	0.00002905	0.00001928	0.00003952	0.00280000
Symposiachrus verticalis	0.00002286	0.00001396	0.00003230	0.00220000
Symposiachrus vidua	0.00002082	0.00001207	0.00002994	0.00200000
Synallaxis albescens	0.00002691	0.00001700	0.00003732	0.00260000
Synallaxis albigularis	0.00001403	0.00000735	0.00002135	0.00130000
Synallaxis albilora	0.00002303	0.00001433	0.00003293	0.00220000
Synallaxis azarae	0.00002495	0.00001560	0.00003479	0.00240000
Synallaxis beverlyae	0.00011262	0.00009296	0.00013511	0.01110000
Synallaxis brachyura	0.00001785	0.00001029	0.00002624	0.00170000
Synallaxis cabanisi	0.00011627	0.00009524	0.00013726	0.01150000
Synallaxis candei	0.00002416	0.00001495	0.00003429	0.00230000
Synallaxis castanea	0.00003514	0.00002398	0.00004677	0.00340000
Synallaxis cherriei	0.00010904	0.00008899	0.00012960	0.01080000
Synallaxis chinchipensis	0.00002715	0.00001756	0.00003762	0.00260000
Synallaxis cinerascens	0.00002619	0.00001610	0.00003638	0.00250000
Synallaxis cinerea	0.00011156	0.00009172	0.00013282	0.01100000
Synallaxis cinnamomea	0.00002131	0.00001273	0.00003001	0.00200000
Synallaxis courseni	0.00024508	0.00021422	0.00027547	0.02420000
Synallaxis erythrothorax	0.00001898	0.00001066	0.00002731	0.00180000
Synallaxis frontalis	0.00002320	0.00001435	0.00003260	0.00220000
Synallaxis fuscorufa	0.00026052	0.00022785	0.00029123	0.02570000
Synallaxis gujanensis	0.00002101	0.00001268	0.00002972	0.00200000
Synallaxis hellmayri	0.00002198	0.00001339	0.00003139	0.00210000
Synallaxis hypochondriaca	0.00026346	0.00023128	0.00029437	0.02600000
Synallaxis hypospodia	0.00001915	0.00001120	0.00002797	0.00180000
Synallaxis infuscata	0.00063567	0.00058513	0.00068577	0.06180000
Synallaxis kollari	0.00238220	0.00227927	0.00248502	0.20940000
Synallaxis macconnelli	0.00002571	0.00001596	0.00003570	0.00250000
Synallaxis maranonica	0.00239464	0.00229392	0.00249899	0.20990000
Synallaxis moesta	0.00012321	0.00010182	0.00014538	0.01220000
Synallaxis ruficapilla	0.00002507	0.00001498	0.00003473	0.00240000
Synallaxis rutilans	0.00002709	0.00001764	0.00003718	0.00260000
Synallaxis scutata	0.00002794	0.00001811	0.00003840	0.00270000
Synallaxis simoni	0.00003115	0.00002049	0.00004256	0.00300000
Synallaxis spixi	0.00002313	0.00001384	0.00003239	0.00220000
Synallaxis stictothorax	0.00002994	0.00002021	0.00004109	0.00290000
Synallaxis subpudica	0.00002585	0.00001632	0.00003555	0.00250000
Synallaxis tithys	0.00025708	0.00022482	0.00028764	0.02530000
Synallaxis unirufa	0.00002712	0.00001721	0.00003766	0.00260000
Synallaxis zimmeri	0.00059509	0.00054456	0.00064009	0.05800000
Syndactyla dimidiata	0.00002900	0.00001885	0.00003976	0.00280000
Syndactyla guttulata	0.00002410	0.00001485	0.00003403	0.00230000
Syndactyla roraimae	0.00002525	0.00001572	0.00003527	0.00240000
Syndactyla ruficollis	0.00026743	0.00023340	0.00029838	0.02640000
Syndactyla rufosuperciliata	0.00002790	0.00001793	0.00003835	0.00270000
Syndactyla striata	0.00002788	0.00001830	0.00003817	0.00270000
Syndactyla subalaris	0.00002393	0.00001510	0.00003370	0.00230000
Syndactyla ucayalae	0.00012052	0.00010059	0.00014284	0.01190000
Synoicus adansonii	0.00002516	0.00001579	0.00003512	0.00240000
Synoicus chinensis	0.00002182	0.00001287	0.00003086	0.00210000
Synoicus ypsilophorus	0.00002790	0.00001804	0.00003824	0.00270000
Synthliboramphus antiquus	0.00002793	0.00001771	0.00003817	0.00270000
Synthliboramphus craveri	0.00027260	0.00024072	0.00030582	0.02690000
Synthliboramphus hypoleucus	0.00061977	0.00057214	0.00066999	0.06040000
Synthliboramphus scrippsi	0.00028299	0.00025053	0.00031618	0.02790000
Synthliboramphus wumizusume	0.00028198	0.00024903	0.00031447	0.02780000
Sypheotides indicus	0.00063901	0.00058994	0.00068980	0.06210000
Syrigma sibilatrix	0.00002613	0.00001646	0.00003647	0.00250000
Syrmaticus ellioti	0.00011543	0.00009419	0.00013627	0.01140000
Syrmaticus humiae	0.00011949	0.00009920	0.00014224	0.01180000
Syrmaticus mikado	0.00009949	0.00008033	0.00011897	0.00980000
Syrmaticus reevesii	0.00025062	0.00021985	0.00028182	0.02470000
Syrmaticus soemmerringii	0.00010929	0.00008910	0.00012935	0.01080000
Syrrhaptes paradoxus	0.00002520	0.00001618	0.00003500	0.00240000
Syrrhaptes tibetanus	0.00003395	0.00002292	0.00004552	0.00330000
Systellura decussata	0.00002989	0.00001937	0.00004064	0.00290000
Systellura longirostris	0.00002307	0.00001385	0.00003242	0.00220000
Systellura roraimae	0.00001878	0.00001073	0.00002716	0.00180000
Taccocua leschenaultii	0.00003215	0.00002146	0.00004359	0.00310000
Tachornis furcata	0.00002204	0.00001299	0.00003110	0.00210000
Tachornis phoenicobia	0.00002789	0.00001801	0.00003779	0.00270000
Tachornis squamata	0.00002519	0.00001545	0.00003516	0.00240000
Tachuris rubrigastra	0.00001706	0.00000946	0.00002512	0.00160000
Tachybaptus dominicus	0.00002327	0.00001428	0.00003328	0.00220000
Tachybaptus novaehollandiae	0.00002699	0.00001709	0.00003755	0.00260000
Tachybaptus pelzelnii	0.00063150	0.00058070	0.00068124	0.06140000
Tachybaptus ruficollis	0.00002600	0.00001627	0.00003605	0.00250000
Tachycineta albilinea	0.00002916	0.00001910	0.00003988	0.00280000
Tachycineta albiventer	0.00003109	0.00002033	0.00004226	0.00300000
Tachycineta bicolor	0.00002309	0.00001408	0.00003272	0.00220000
Tachycineta cyaneoviridis	0.00055282	0.00050616	0.00059790	0.05390000
Tachycineta euchrysea	0.00027364	0.00024131	0.00030728	0.02700000
Tachycineta leucorrhoa	0.00002530	0.00001572	0.00003512	0.00240000
Tachycineta meyeni	0.00002595	0.00001612	0.00003613	0.00250000
Tachycineta stolzmanni	0.00002718	0.00001710	0.00003757	0.00260000
Tachycineta thalassina	0.00002721	0.00001734	0.00003812	0.00260000
Tachyeres brachypterus	0.00001809	0.00001007	0.00002677	0.00170000
Tachyeres leucocephalus	0.00026544	0.00023250	0.00029643	0.02620000
Tachyeres patachonicus	0.00001992	0.00001179	0.00002899	0.00190000
Tachyeres pteneres	0.00001716	0.00000912	0.00002532	0.00160000
Tachymarptis aequatorialis	0.00003215	0.00002154	0.00004305	0.00310000
Tachymarptis melba	0.00003323	0.00002190	0.00004476	0.00320000
Tachyphonus coronatus	0.00002315	0.00001432	0.00003255	0.00220000
Tachyphonus phoenicius	0.00002102	0.00001231	0.00002969	0.00200000
Tachyphonus rufus	0.00002211	0.00001281	0.00003106	0.00210000
Tadorna cana	0.00002600	0.00001586	0.00003529	0.00250000
Tadorna cristata	0.00237606	0.00227075	0.00247440	0.20900000
Tadorna ferruginea	0.00002498	0.00001558	0.00003484	0.00240000
Tadorna tadorna	0.00003135	0.00002036	0.00004169	0.00300000
Tadorna tadornoides	0.00002003	0.00001182	0.00002876	0.00190000
Tadorna variegata	0.00002304	0.00001391	0.00003251	0.00220000
Taeniopygia bichenovii	0.00002790	0.00001787	0.00003828	0.00270000
Taeniopygia castanotis	0.00003099	0.00002066	0.00004215	0.00300000
Taeniopygia guttata	0.00002598	0.00001614	0.00003608	0.00250000
Taeniotriccus andrei	0.00002694	0.00001682	0.00003702	0.00260000
Talegalla cuvieri	0.00002392	0.00001486	0.00003380	0.00230000
Talegalla fuscirostris	0.00002199	0.00001241	0.00003113	0.00210000
Talegalla jobiensis	0.00002684	0.00001675	0.00003706	0.00260000
Tangara abbas	0.00003011	0.00001936	0.00004103	0.00290000
Tangara argentea	0.00001917	0.00001122	0.00002795	0.00180000
Tangara argyrofenges	0.00028186	0.00025036	0.00031612	0.02780000
Tangara arthus	0.00002007	0.00001167	0.00002888	0.00190000
Tangara atrocoerulea	0.00002020	0.00001119	0.00002855	0.00190000
Tangara aurulenta	0.00003428	0.00002342	0.00004593	0.00330000
Tangara brasiliensis	0.00001920	0.00001102	0.00002839	0.00180000
Tangara cabanisi	0.00065041	0.00060016	0.00070201	0.06320000
Tangara callophrys	0.00001999	0.00001151	0.00002864	0.00190000
Tangara cayana	0.00002828	0.00001805	0.00003862	0.00270000
Tangara chilensis	0.00002810	0.00001847	0.00003873	0.00270000
Tangara chrysotis	0.00003307	0.00002222	0.00004480	0.00320000
Tangara cucullata	0.00002592	0.00001659	0.00003627	0.00250000
Tangara cyanicollis	0.00002198	0.00001355	0.00003162	0.00210000
Tangara cyanocephala	0.00001495	0.00000781	0.00002212	0.00140000
Tangara cyanomelas	0.00002026	0.00001227	0.00002958	0.00190000
Tangara cyanoptera	0.00012462	0.00010224	0.00014585	0.01230000
Tangara cyanotis	0.00002218	0.00001373	0.00003173	0.00210000
Tangara cyanoventris	0.00002694	0.00001755	0.00003694	0.00260000
Tangara desmaresti	0.00002000	0.00001169	0.00002858	0.00190000
Tangara dowii	0.00002590	0.00001638	0.00003573	0.00250000
Tangara episcopus	0.00002606	0.00001667	0.00003636	0.00250000
Tangara fastuosa	0.00024019	0.00021115	0.00027105	0.02370000
Tangara flava	0.00002605	0.00001646	0.00003577	0.00250000
Tangara florida	0.00002506	0.00001554	0.00003484	0.00240000
Tangara fucosa	0.00012249	0.00010138	0.00014480	0.01210000
Tangara fulvicervix	0.00003291	0.00002223	0.00004507	0.00320000
Tangara glaucocolpa	0.00002119	0.00001260	0.00003014	0.00200000
Tangara guttata	0.00002407	0.00001544	0.00003423	0.00230000
Tangara gyrola	0.00001418	0.00000748	0.00002220	0.00130000
Tangara heinei	0.00002203	0.00001354	0.00003148	0.00210000
Tangara icterocephala	0.00002592	0.00001637	0.00003569	0.00250000
